,"O-PTIR 4/O-PTIR","O-PTIR 5/O-PTIR","O-PTIR 6/O-PTIR","O-PTIR 7/O-PTIR","O-PTIR 8/O-PTIR","O-PTIR 9/O-PTIR","O-PTIR 10/O-PTIR","O-PTIR 11/O-PTIR","O-PTIR 1/O-PTIR","O-PTIR 2/O-PTIR","O-PTIR 3/O-PTIR","O-PTIR 4/O-PTIR","O-PTIR 5/O-PTIR","O-PTIR 6/O-PTIR","O-PTIR 7/O-PTIR","O-PTIR 9/O-PTIR","O-PTIR 10/O-PTIR","O-PTIR 13/O-PTIR","O-PTIR 14/O-PTIR"
1005,0.891894936561584,2.01491117477417,0.762397468090057,0.529264807701111,2.74734234809875,0.229305863380432,2.7197322845459,0.974147200584412,1.04966676235199,1.6289427280426,1.75556659698486,0.670812547206879,2.73677825927734,0.78665018081665,0.246770188212395,3.12758207321167,0.773243725299835,4.52381324768066,3.49111843109131
1007,0.916767060756683,2.06353545188904,0.804740607738495,0.562135100364685,2.86642551422119,0.247445702552795,2.84230709075928,1.07267546653748,1.18295788764954,1.66065967082977,1.8418242931366,0.657460153102875,2.8962414264679,0.78006500005722,0.357712745666504,3.18749618530273,0.801045894622803,4.86212348937988,3.77230906486511
1009,0.970632493495941,2.18441462516785,0.8726447224617,0.549207627773285,3.01367878913879,0.320730596780777,3.03786945343018,1.16425824165344,1.24746406078339,1.65254819393158,1.93955230712891,0.700930833816528,2.9898157119751,0.836181044578552,0.4322210252285,3.2624249458313,0.800052106380463,5.28258180618286,3.98968005180359
1011,1.06618905067444,2.38015913963318,0.939752995967865,0.514315128326416,3.20394897460938,0.396270275115967,3.23921465873718,1.2801741361618,1.31751251220703,1.66565799713135,2.02401256561279,0.812694549560547,3.11236643791199,0.961148023605347,0.494257748126984,3.41524243354797,0.818592965602875,5.72473478317261,4.24165058135986
1013,1.168705701828,2.53397989273071,0.964025795459747,0.499080449342728,3.4059739112854,0.479371726512909,3.35049939155579,1.35667431354523,1.43624472618103,1.78917133808136,2.12241959571838,0.912766814231873,3.29135417938232,1.0840699672699,0.584360241889954,3.61279892921448,0.844021677970886,6.00637102127075,4.51639175415039
1015,1.31915819644928,2.64827847480774,0.971220850944519,0.58459883928299,3.66148686408997,0.592526137828827,3.34760165214539,1.4332662820816,1.59775352478027,1.94564211368561,2.23513960838318,1.0228545665741,3.53693127632141,1.1813223361969,0.640413820743561,3.80504250526428,0.94458532333374,6.13187599182129,4.75704383850098
1017,1.52178287506104,2.76271176338196,0.990077316761017,0.726830840110779,3.96358323097229,0.724770188331604,3.39540457725525,1.50817406177521,1.82496297359467,2.05117034912109,2.31435394287109,1.19907021522522,3.81102156639099,1.2426563501358,0.644354522228241,4.00700426101685,1.06895542144775,6.17392110824585,5.03646850585938
1019,1.79955279827118,2.86704206466675,1.00735783576965,0.923928260803223,4.24866628646851,0.813024640083313,3.59091806411743,1.61030685901642,2.10762238502502,2.18266582489014,2.43553233146667,1.46723592281342,4.08447551727295,1.29425930976868,0.652022302150726,4.22773456573486,1.16199660301208,6.24148321151733,5.43663024902344
1021,2.12245988845825,3.01083874702454,1.04037952423096,1.09723305702209,4.49731492996216,0.885720193386078,3.88127279281616,1.70616459846497,2.40338492393494,2.34007596969604,2.58693289756775,1.76812326908112,4.43687534332275,1.35655283927917,0.731517016887665,4.49244070053101,1.26620495319366,6.33751821517944,5.93373250961304
1023,2.46746897697449,3.2061026096344,1.10690081119537,1.22361922264099,4.75106525421143,0.98381245136261,4.20161533355713,1.81409573554993,2.75623917579651,2.51449203491211,2.76587772369385,2.02588629722595,4.90011024475098,1.41140604019165,0.827387392520905,4.84815740585327,1.43586027622223,6.34137392044067,6.51318502426147
